sale_id,product_id,quantity_sold,sale_date
2355,506,9,2020-11-24
6485,908,3,2021-01-31
5769,280,1,2021-01-10
1422,163,1,2022-04-13
3103,201,2,2022-07-01
6981,996,7,2021-07-31
1661,922,7,2021-12-08
822,890,2,2021-01-04
9730,983,6,2022-07-20
1283,454,2,2021-06-08
2766,185,9,2022-08-27
9412,19,6,2022-09-10
5422,641,1,2020-08-15
7687,323,3,2021-05-15
5847,135,3,2021-01-13
3388,338,5,2020-08-11
8704,12,2,2021-02-02
7681,907,5,2022-05-05
624,481,5,2020-09-25
3601,399,10,2022-04-13
7160,841,7,2022-12-30
3616,855,4,2022-07-15
9807,183,9,2020-06-27
8137,528,3,2021-11-25
585,906,1,2022-01-15
2524,954,3,2020-11-14
2571,592,3,2022-12-10
3245,991,10,2020-10-08
604,865,3,2022-07-21
9978,582,10,2021-07-10
5761,942,7,2022-07-29
444,51,1,2021-01-21
9324,653,1,2020-05-17
705,636,5,2022-04-20
8669,760,8,2022-02-10
4034,695,1,2020-11-22
3621,266,1,2021-04-01
8237,630,3,2021-08-28
2397,250,9,2021-02-28
3451,293,10,2022-03-05
5883,678,5,2020-11-09
6253,855,4,2021-07-03
1248,170,4,2021-09-23
5109,726,2,2021-05-04
3724,980,2,2020-02-02
351,194,10,2020-03-08
6080,106,1,2020-10-25
800,354,9,2020-11-02
1789,574,1,2022-07-27
8185,498,7,2020-09-11
6825,798,2,2022-05-15
267,170,7,2021-12-12
3226,117,9,2020-05-05
5112,517,2,2021-01-24
9857,490,3,2022-02-18
914,710,4,2021-03-23
9514,25,9,2022-12-05
3974,43,2,2022-01-25
5226,822,4,2021-10-14
9401,194,8,2021-05-03
546,499,5,2022-11-12
8989,834,9,2022-12-23
8862,614,7,2022-12-18
4305,943,9,2021-08-21
2468,557,9,2020-03-25
9540,671,4,2020-06-27
3669,409,2,2020-04-01
1103,308,8,2021-06-03
2623,239,4,2020-09-05
5561,480,6,2021-02-17
8302,741,3,2022-08-13
5751,427,10,2022-05-18
4424,413,9,2021-11-11
4023,865,2,2021-04-24
8443,818,4,2022-05-01
230,363,10,2021-10-06
751,603,10,2022-01-18
9763,892,7,2021-08-05
30,691,6,2020-12-08
5004,519,5,2022-11-16
1376,977,6,2020-05-19
1635,750,1,2020-05-04
1448,121,10,2022-09-02
2002,913,1,2020-05-21
3770,290,5,2022-02-25
5273,835,5,2020-01-28
9164,859,8,2022-10-22
4611,803,4,2022-06-23
8441,339,6,2022-03-08
4028,476,6,2021-05-29
7252,938,1,2022-07-15
5273,884,8,2020-05-28
7366,151,10,2022-05-25
5340,349,1,2020-12-30
5001,319,8,2020-02-01
5493,276,3,2020-03-05
4500,777,10,2020-05-28
4354,401,5,2021-04-29
210,725,10,2020-05-22
9156,162,10,2022-07-02
5849,54,5,2021-08-31
8732,84,6,2020-07-18
4009,81,10,2022-06-13
4202,583,5,2022-08-07
3934,231,7,2022-04-05
2390,110,5,2020-11-03
8111,261,6,2021-03-07
3527,755,1,2021-04-04
2368,177,9,2020-09-03
2420,670,4,2020-10-12
1534,776,7,2022-07-06
7098,178,7,2020-12-17
4211,523,8,2020-07-31
1686,428,2,2020-07-21
3504,449,7,2020-12-20
7625,35,9,2021-02-04
9161,395,7,2022-02-09
9350,687,6,2021-04-16
4217,460,2,2020-08-13
1188,65,1,2022-08-15
2696,452,5,2021-02-25
3314,677,2,2020-11-13
5029,430,6,2020-05-01
105,565,3,2020-07-30
2596,536,7,2022-10-28
5582,397,7,2021-09-24
5229,163,9,2020-10-09
3812,394,3,2020-11-04
8921,730,5,2022-07-03
7783,907,6,2020-01-27
5692,602,3,2021-06-29
5393,870,4,2022-04-15
2689,282,5,2022-10-19
4342,291,3,2022-01-15
3505,969,10,2022-11-19
1559,373,1,2020-07-15
1032,259,2,2021-02-24
990,47,3,2020-05-06
6059,275,9,2022-12-22
3952,827,5,2022-08-17
938,64,4,2022-12-09
7137,260,2,2021-03-09
8242,603,5,2022-07-19
5688,128,7,2020-12-08
3228,736,1,2020-01-07
883,999,7,2020-08-10
6833,923,1,2020-11-17
7852,559,6,2022-06-16
4116,691,6,2022-11-15
6416,257,3,2020-01-06
6212,347,6,2021-10-11
8671,507,9,2020-07-16
6149,193,10,2020-08-13
9421,121,1,2022-01-23
5038,586,7,2022-04-16
6536,110,2,2020-03-04
6886,265,5,2022-02-20
9932,710,10,2021-05-10
1505,114,8,2020-12-07
8990,239,2,2022-11-06
9351,411,6,2020-09-27
6590,392,5,2021-12-10
4184,353,9,2021-05-06
3310,738,1,2022-10-28
1,999,6,2021-11-18
4511,442,6,2020-12-25
6484,202,3,2022-10-05
1713,45,7,2022-09-17
1023,188,10,2021-03-03
1038,181,3,2022-11-15
5675,258,9,2020-10-20
9946,965,1,2020-06-04
5743,214,6,2021-06-27
4985,604,4,2022-01-31
5523,339,4,2021-02-26
6062,886,10,2021-07-01
5672,567,3,2022-04-16
6513,77,6,2022-07-03
957,633,4,2021-03-15
7853,987,2,2020-12-04
5365,738,10,2021-03-19
1816,694,7,2022-05-08
2873,850,9,2021-09-01
9170,537,6,2020-04-11
4744,241,4,2020-09-29
6848,826,1,2021-08-06
9420,767,10,2020-06-25
853,1,2,2022-07-05
9719,9,1,2022-10-09
4275,753,8,2020-05-27
1003,929,9,2022-03-13
106,724,1,2020-08-03
1553,668,2,2021-12-16
4610,384,10,2020-08-11
2947,391,9,2021-10-18
9134,122,8,2021-02-10
474,140,7,2022-04-12
6833,983,3,2020-10-30
5567,986,9,2020-10-02
6007,209,3,2020-04-16
8434,944,5,2021-02-15
4223,157,10,2021-11-15
6894,852,4,2021-05-23
7970,698,2,2021-08-07
1874,191,4,2022-03-06
9671,166,5,2020-03-20
4468,111,2,2021-06-18
2466,327,8,2021-08-28
1727,276,1,2021-08-19
6605,541,1,2022-05-03
6202,738,7,2020-07-14
6147,127,1,2022-04-20
7850,437,3,2022-06-03
9868,863,4,2020-08-24
7159,281,3,2022-10-16
8544,375,9,2020-02-24
3559,385,10,2021-04-19
7368,685,8,2022-08-16
6653,194,4,2021-11-20
3696,327,5,2022-03-12
2583,644,2,2022-06-12
5116,796,4,2021-10-08
8863,74,1,2020-11-22
2052,557,10,2021-12-29
1466,786,10,2020-11-12
8109,91,3,2021-08-31
6050,786,6,2020-05-16
7300,512,6,2020-05-31
1275,522,10,2022-04-11
927,246,10,2021-09-16
5586,752,3,2020-07-07
2100,491,5,2022-02-26
9580,726,8,2022-11-12
768,910,3,2021-12-25
486,257,2,2022-10-12
4608,7,7,2020-09-17
5325,833,5,2020-02-20
6993,632,4,2020-11-09
9430,322,5,2020-12-27
6398,866,6,2021-01-08
2636,376,7,2020-05-27
6046,956,4,2022-07-18
3434,868,1,2021-08-10
517,723,3,2021-09-23
1462,73,5,2020-04-18
3079,976,1,2022-05-01
4011,77,4,2020-11-26
2105,259,1,2022-03-27
9089,877,3,2020-11-04
1865,183,6,2020-12-05
3353,899,4,2022-02-02
8015,896,8,2020-05-21
7824,220,10,2020-10-24
9575,941,2,2020-06-03
7680,897,6,2022-03-08
1821,731,1,2020-07-21
6698,20,8,2022-07-26
6870,625,10,2020-10-30
6442,551,5,2022-05-04
8520,801,6,2022-06-15
5388,536,2,2022-03-18
5927,863,10,2022-09-19
8958,962,9,2022-08-22
7921,599,10,2021-11-01
4598,603,6,2022-07-22
6916,447,1,2021-09-05
6839,780,4,2022-09-22
7512,59,8,2021-02-11
2848,187,4,2022-11-10
2,546,5,2022-01-02
6457,172,3,2022-09-21
2333,525,3,2022-09-06
5325,462,9,2022-07-25
3804,87,8,2020-02-14
4851,73,5,2021-06-28
4355,298,5,2021-06-20
6729,499,4,2020-11-15
5085,879,1,2022-12-26
6034,586,5,2022-09-28
5455,705,1,2020-02-23
9331,887,3,2020-11-02
3898,477,6,2021-11-15
9399,586,7,2020-11-30
8775,370,6,2022-03-15
8499,854,5,2022-11-25
355,490,8,2020-11-25
8261,791,6,2020-01-11
6032,475,9,2020-08-10
7463,977,8,2021-01-02
3483,717,4,2021-12-05
2193,1000,4,2022-01-02
7059,348,7,2020-05-21
4305,908,6,2022-07-27
1681,657,10,2021-03-04
9646,686,7,2022-10-05
5153,890,10,2021-03-26
7067,869,4,2021-09-01
1608,758,6,2021-05-26
7806,209,9,2022-10-28
8426,292,7,2021-04-07
4070,930,2,2022-11-08
9337,378,7,2020-05-17
7162,484,9,2022-08-12
8490,910,6,2020-07-12
4279,820,7,2022-02-10
5396,84,8,2021-07-29
8280,877,9,2022-08-09
7218,976,10,2022-08-23
3103,713,9,2022-10-13
2779,245,5,2020-05-17
390,561,7,2020-12-23
7166,736,1,2020-07-30
9934,877,7,2021-09-27
5175,177,2,2021-01-07
8310,479,1,2020-01-28
5417,749,8,2022-01-23
6022,600,6,2021-03-15
6464,407,3,2020-08-11
2063,585,3,2022-03-14
9464,257,7,2022-09-10
1077,834,2,2021-07-29
1773,662,3,2022-11-17
4431,57,4,2020-08-14
5215,942,5,2020-06-28
5741,331,3,2022-02-27
9689,826,4,2021-05-14
2372,196,5,2021-05-12
2803,405,1,2022-11-27
9898,524,3,2020-04-27
9801,218,5,2021-07-12
9440,365,8,2020-10-24
4946,762,6,2020-11-07
9934,819,7,2021-04-03
7347,446,8,2022-03-21
6500,924,8,2022-12-19
744,561,8,2021-10-20
2686,782,10,2022-10-08
9798,153,1,2021-08-11
7065,160,3,2021-09-05
9787,522,7,2020-02-25
6104,25,8,2020-08-09
1284,572,1,2021-11-15
5630,729,7,2020-04-29
4585,882,8,2021-03-23
2205,746,7,2022-09-04
2545,562,10,2022-10-24
6337,492,4,2020-08-28
4305,236,9,2022-03-29
3869,818,5,2020-10-19
3250,173,7,2022-07-24
1651,700,2,2022-01-30
5014,909,5,2021-06-27
9891,950,6,2020-08-29
5491,800,4,2022-06-28
1195,750,1,2020-08-18
5311,535,7,2022-06-08
9379,839,7,2021-10-29
1683,684,3,2021-02-15
6656,443,2,2020-11-24
5895,363,8,2020-06-30
4950,782,4,2020-09-02
4923,252,10,2020-08-04
6114,377,2,2021-11-16
3502,607,4,2022-04-13
8454,530,10,2021-10-20
5262,135,5,2020-10-05
1037,353,10,2020-02-29
7487,125,8,2021-04-09
5859,369,1,2021-12-31
7906,779,2,2022-06-08
886,430,2,2020-05-12
2327,629,10,2022-11-26
4630,223,7,2021-07-23
973,601,9,2022-10-02
4900,486,5,2020-06-02
272,610,6,2020-06-05
810,710,3,2022-02-06
4731,686,1,2021-01-16
1427,394,8,2022-03-19
831,812,1,2020-03-07
76,994,5,2020-02-16
1892,389,9,2022-11-27
7424,599,3,2022-07-04
7702,590,7,2020-05-14
7589,450,1,2021-12-24
163,446,5,2021-02-07
2280,173,7,2022-06-29
6230,950,8,2021-02-03
7888,655,8,2022-12-27
4734,678,9,2022-05-23
7797,535,4,2021-08-07
4217,295,5,2020-09-09
8008,404,7,2021-01-04
3145,571,4,2022-08-29
1496,100,6,2020-07-08
9120,917,2,2022-11-20
4673,86,9,2022-06-21
3496,205,1,2022-03-15
5947,560,3,2020-09-05
1522,817,8,2022-02-10
1930,775,9,2022-10-07
8237,361,10,2022-09-02
3440,94,6,2021-01-12
519,988,4,2020-01-21
4764,752,2,2020-12-17
4181,364,6,2020-08-10
7806,96,4,2022-07-22
3325,989,6,2022-11-14
181,240,2,2020-08-12
2462,566,7,2022-09-16
5822,147,7,2020-08-27
6713,453,9,2022-07-08
3704,192,6,2022-08-22
7524,854,8,2020-10-02
4689,584,8,2020-04-15
2793,29,6,2020-06-13
3629,387,1,2021-03-10
9956,101,8,2020-05-28
9668,11,1,2021-02-22
2302,433,7,2022-08-25
4389,789,6,2021-12-27
5047,477,6,2022-06-15
8412,319,4,2021-02-04
9664,740,3,2022-06-17
917,581,1,2021-10-14
5383,588,10,2020-03-05
8067,709,10,2020-04-26
9897,3,9,2020-08-07
4774,826,3,2021-12-02
9557,213,3,2020-04-01
5896,556,3,2021-06-23
8860,644,1,2021-06-01
95,856,8,2021-01-29
2281,645,4,2022-09-16
9016,988,3,2021-09-25
7175,742,9,2021-08-29
4373,770,7,2020-02-04
101,832,2,2021-04-05
6116,255,4,2022-10-11
1781,434,4,2021-01-10
4994,879,3,2020-11-25
8869,800,8,2020-05-18
6361,442,6,2022-07-09
8336,769,6,2020-08-11
3555,517,10,2021-01-20
5140,493,4,2022-03-23
5573,358,7,2020-11-26
7212,690,2,2021-12-04
1824,814,3,2021-05-11
9625,771,1,2020-01-17
6846,399,2,2021-01-24
7921,7,7,2021-10-15
5360,225,9,2022-06-17
31,861,5,2022-03-17
3403,948,2,2022-04-30
8658,373,4,2020-07-19
5933,273,6,2021-05-30
6198,698,5,2022-06-03
2804,190,5,2022-10-15
268,675,7,2022-04-08
5163,706,9,2021-08-26
9564,393,6,2020-11-07
6184,67,8,2021-04-08
3368,751,4,2020-05-27
817,628,6,2021-11-22
2384,476,10,2022-10-05
457,549,10,2022-09-14
2454,54,6,2021-02-22
5180,163,5,2021-01-03
3455,70,4,2022-10-02
3238,374,8,2021-02-10
2967,33,9,2021-04-20
5779,306,10,2020-05-11
2610,954,4,2021-07-25
7588,929,1,2020-08-13
3043,115,5,2021-11-29
221,535,3,2020-02-10
3916,927,10,2021-08-23
6796,372,8,2022-09-26
7272,260,1,2021-11-25
6430,535,1,2020-03-21
5910,381,10,2022-09-08
5276,148,3,2021-03-19
3711,538,2,2022-03-03
990,759,4,2022-08-24
5639,609,6,2021-10-20
154,525,8,2021-12-28
7952,167,10,2022-08-07
8919,356,1,2022-06-02
7475,847,8,2022-03-14
5498,462,5,2020-10-29
3469,66,10,2020-09-06
7157,240,10,2020-01-12
4427,423,8,2021-02-18
9487,397,3,2020-06-15
3974,925,9,2021-08-20
3647,40,3,2021-02-03
2016,235,10,2020-11-03
6277,180,5,2022-01-23
3359,927,5,2022-01-01
7229,453,4,2021-02-15
8284,467,8,2022-03-11
9126,702,9,2021-09-19
6001,916,8,2020-07-25
4193,958,5,2022-08-03
457,702,5,2022-02-11
4072,518,7,2021-02-20
1264,370,8,2020-09-24
7719,448,9,2022-12-14
1820,957,6,2020-01-25
8233,817,8,2020-11-18
4332,525,7,2021-06-10
6386,305,9,2021-02-10
1403,882,3,2020-06-18
4087,969,3,2022-10-18
5191,864,5,2020-02-18
6707,570,4,2021-11-08
6754,428,2,2021-04-26
4745,164,10,2021-05-16
1438,674,5,2022-08-24
2732,377,9,2020-10-26
4542,154,5,2021-05-28
6163,388,2,2021-09-29
7720,73,4,2020-07-17
5736,468,4,2022-09-22
7047,549,5,2020-07-11
923,705,3,2021-01-23
2037,150,4,2021-07-09
5548,877,6,2022-01-03
774,215,8,2021-11-16
533,486,4,2020-09-26
2566,255,1,2022-12-03
6569,219,1,2021-07-03
2720,671,3,2021-10-26
6059,899,10,2021-11-08
5402,464,1,2021-09-29
9508,87,7,2021-07-20
8823,566,1,2022-06-26
6493,411,10,2020-06-12
2417,116,9,2020-05-16
6196,435,9,2022-05-16
8510,983,6,2021-12-04
3289,371,1,2020-07-22
7146,676,4,2020-05-29
7273,251,5,2020-01-25
9880,771,10,2022-03-26
5833,754,9,2022-12-24
9448,801,1,2021-08-23
3038,742,9,2022-10-13
9055,377,2,2022-01-15
1688,596,8,2021-01-03
8445,877,10,2021-09-02
1381,133,8,2022-09-16
6728,496,6,2020-05-30
2652,456,10,2021-10-17
3043,715,9,2020-03-29
7844,608,8,2022-11-15
9240,354,3,2021-04-05
5951,649,3,2022-07-22
1364,166,3,2020-09-21
2622,626,9,2021-04-13
8004,827,8,2021-03-08
9964,635,3,2022-03-29
1647,645,8,2020-07-12
4623,937,4,2022-05-16
9471,725,7,2022-11-04
7887,264,1,2022-11-18
9787,553,9,2021-06-08
4186,360,2,2020-01-01
7338,284,7,2020-08-12
2804,405,7,2020-01-03
4942,232,7,2020-05-24
4916,748,8,2021-06-11
4708,522,1,2021-06-08
7882,659,7,2021-12-03
4597,320,1,2020-11-04
2168,964,5,2021-01-12
5532,285,5,2021-08-04
1260,701,7,2022-11-05
8334,623,4,2022-06-06
8424,747,3,2021-12-17
5476,89,3,2021-02-10
1833,838,5,2022-04-27
7555,273,4,2020-09-22
5475,115,4,2021-11-29
4868,285,4,2021-09-13
4326,325,6,2020-01-24
8023,95,1,2020-06-09
6444,100,2,2020-01-08
4744,723,4,2020-06-15
8860,285,5,2021-05-27
1831,739,10,2020-11-18
1143,955,1,2021-04-30
9916,938,2,2022-04-26
4083,758,9,2020-06-27
4913,124,8,2022-02-17
7199,790,4,2021-04-12
6149,203,3,2020-05-23
3330,614,10,2020-06-08
8399,731,10,2022-04-26
3053,341,6,2022-08-15
1008,848,4,2021-03-24
4635,568,5,2020-04-04
5587,396,5,2021-01-16
8756,116,8,2020-06-21
282,142,3,2022-11-28
7462,188,10,2020-09-12
6320,382,6,2021-11-21
3875,142,7,2020-09-14
5954,379,2,2020-09-14
230,867,10,2021-12-23
920,837,2,2021-02-04
918,12,9,2022-12-14
2096,227,5,2020-09-17
7336,246,2,2021-11-14
1934,136,7,2022-12-30
7413,404,5,2022-06-05
6369,35,2,2020-02-12
4071,334,7,2022-05-21
3349,693,4,2021-08-10
180,604,9,2020-01-26
2278,643,7,2020-07-09
8545,893,10,2020-06-05
3291,762,1,2021-04-26
7168,24,9,2020-05-08
9981,760,9,2022-09-06
9698,147,2,2021-08-15
4053,748,9,2020-11-20
2275,330,3,2021-02-02
5057,551,7,2021-08-19
8520,962,7,2020-12-22
6641,950,1,2021-12-20
4708,306,5,2022-09-29
9905,230,7,2022-07-12
8799,473,5,2022-02-22
7451,783,8,2022-05-19
4216,888,2,2021-07-25
3216,391,7,2020-10-16
4229,634,2,2021-10-22
6591,348,7,2022-09-20
2297,550,5,2020-01-13
3393,98,4,2022-07-04
7236,102,1,2021-10-15
3339,759,1,2022-07-24
415,902,10,2020-12-29
9138,808,3,2021-03-16
2145,747,5,2021-06-22
2894,691,2,2022-03-08
4754,474,7,2021-05-02
5790,423,8,2022-01-04
1692,127,4,2022-09-03
5065,502,9,2021-12-27
5692,731,4,2021-01-28
1661,775,10,2021-06-19
5318,757,1,2021-02-27
5432,846,3,2020-09-11
2441,480,9,2020-10-16
9568,178,1,2020-12-11
9619,224,9,2021-12-19
5189,223,1,2021-05-17
392,187,9,2022-09-25
9704,430,10,2020-02-06
9282,935,2,2021-08-01
6170,834,6,2022-01-06
342,990,3,2022-08-24
8403,975,9,2022-12-28
5979,641,4,2021-03-20
6618,99,3,2022-11-15
6232,392,4,2021-01-19
6618,720,10,2020-02-02
4139,130,6,2020-06-07
9986,613,10,2021-12-14
7258,225,3,2022-03-15
7540,374,7,2020-10-10
2818,178,3,2020-11-03
4887,142,3,2021-08-26
3404,745,7,2022-12-23
7250,900,5,2022-07-23
1208,923,3,2021-05-30
6920,95,2,2022-05-07
5984,950,6,2020-07-25
2476,205,10,2020-02-21
7911,4,8,2022-02-02
2756,530,4,2021-10-05
1341,319,2,2021-12-26
7690,156,8,2021-11-15
3997,526,6,2021-07-25
4848,320,10,2020-01-19
4886,574,2,2020-11-02
2342,206,9,2022-05-30
3694,963,3,2020-11-12
3637,945,8,2020-04-15
5724,181,10,2022-01-31
3085,78,6,2020-07-23
744,857,10,2022-10-21
7381,336,10,2020-05-16
9511,947,1,2022-03-17
1104,763,4,2022-12-13
4267,79,5,2022-11-09
3717,220,4,2022-05-10
6634,416,3,2021-09-21
8686,747,5,2022-08-10
6359,327,2,2021-03-09
3017,271,10,2020-11-18
876,986,10,2020-05-02
7470,303,5,2021-10-26
6951,38,6,2020-02-05
5126,408,4,2022-04-25
6988,397,1,2022-01-11
1460,224,5,2021-06-16
1454,438,5,2020-01-05
8046,72,8,2020-11-03
6593,658,3,2022-08-15
5961,329,1,2021-04-03
3913,312,9,2021-10-12
416,175,1,2021-11-28
5581,76,1,2022-12-29
4636,624,2,2022-03-09
7530,961,8,2022-12-25
4895,300,1,2021-03-16
9738,455,6,2020-04-09
4766,360,8,2020-03-01
4779,280,9,2020-05-13
7476,736,1,2021-06-21
9738,580,5,2021-08-11
7589,874,3,2022-09-26
3296,370,4,2021-10-02
8264,846,5,2021-08-14
5788,403,7,2022-09-28
2512,670,9,2022-12-16
6882,304,1,2022-09-21
706,940,10,2020-12-26
1487,466,3,2021-03-15
3542,106,10,2022-01-22
2693,295,7,2021-09-14
3404,913,7,2022-05-10
6124,992,2,2020-01-02
7390,460,10,2022-09-02
8565,457,10,2021-11-06
7843,549,10,2022-09-13
1209,276,1,2021-03-24
9132,34,6,2022-11-12
6219,383,1,2022-01-23
8461,561,5,2020-08-27
629,564,1,2021-09-11
2043,829,6,2022-11-13
6975,125,8,2021-11-01
8748,49,5,2021-09-05
5710,430,3,2022-06-29
6019,616,9,2022-07-22
9948,86,6,2021-04-14
5904,820,4,2021-12-30
5905,50,2,2022-04-30
4994,907,9,2021-07-28
240,636,8,2021-04-17
9702,349,6,2021-10-12
313,841,6,2022-06-29
6993,606,10,2022-09-30
1356,793,3,2020-09-20
9021,529,9,2021-06-22
6687,24,2,2020-02-27
9225,578,4,2021-10-21
3314,541,2,2021-11-13
755,572,5,2021-11-15
5190,728,6,2021-04-27
7102,206,6,2020-04-12
1720,847,2,2022-11-25
8735,974,10,2020-12-18
3984,698,1,2021-05-29
9189,699,9,2020-12-24
7338,606,10,2021-08-08
2978,92,1,2020-02-07
959,244,4,2022-08-28
7896,90,8,2021-06-10
292,359,3,2020-08-30
565,314,1,2020-10-11
9347,233,8,2022-02-11
2008,875,8,2020-04-17
6714,106,3,2020-06-03
6588,789,1,2020-10-02
7629,23,1,2022-07-27
3903,151,9,2020-02-19
216,866,4,2020-12-21
7261,48,2,2022-10-05
2596,439,9,2020-10-05
3626,542,8,2020-01-16
6589,241,2,2022-10-13
6681,969,9,2022-03-19
4309,89,3,2022-11-20
7615,784,2,2021-11-10
9267,351,4,2022-11-14
5555,307,7,2021-11-01
2777,998,2,2020-10-05
1054,798,7,2021-03-25
1157,712,7,2021-09-08
4662,591,3,2021-11-15
6795,444,5,2021-04-28
7255,35,5,2022-04-05
8286,514,5,2020-02-28
3673,764,2,2020-09-04
6768,912,8,2022-01-13
3368,976,7,2020-09-02
1849,370,7,2020-06-14
1482,542,4,2022-10-23
4105,233,1,2020-06-30
1754,50,4,2022-01-05
512,603,8,2021-03-15
3844,332,8,2021-04-19
2821,587,10,2021-04-13
4633,555,4,2021-08-30
7181,898,3,2020-02-20
4276,878,3,2022-06-29
9774,748,1,2021-02-19
8079,323,10,2021-05-30
5926,422,1,2021-12-17
9423,241,9,2020-04-15
6359,397,4,2020-04-02
2522,702,1,2022-10-08
2733,89,5,2021-04-01
722,926,5,2020-12-07
3898,13,3,2021-12-07
7086,334,1,2022-09-11
3698,978,9,2021-04-25
8552,371,3,2022-05-01
3086,35,2,2020-11-15
6983,606,9,2021-08-09
8434,539,3,2020-04-15
6157,30,9,2021-10-20
7731,955,10,2020-03-03
5030,465,10,2020-03-07
7885,407,3,2020-05-22
2054,254,4,2021-07-26
9465,44,5,2020-01-11
1435,428,2,2021-04-02
8389,165,5,2021-04-24
4558,616,4,2020-03-31
737,275,4,2020-01-02
4649,462,2,2020-02-21
3736,121,2,2022-08-28
8498,134,3,2020-03-07
1810,982,10,2020-08-30
5069,818,9,2022-07-11
6710,877,9,2020-09-19
490,343,5,2021-12-30
8408,354,2,2022-10-05
8561,659,3,2020-05-06
3465,472,9,2022-06-28
6002,672,7,2020-08-04
1017,40,3,2020-02-01
3020,687,9,2022-05-21
8499,623,9,2020-07-28
2167,940,9,2020-06-06
4497,325,5,2020-04-29
8279,834,1,2020-04-11
3091,435,4,2022-08-01
3492,28,1,2022-10-23
1195,392,9,2020-06-28
7286,744,10,2020-11-09
6487,596,7,2020-06-04
4371,524,9,2022-01-26
9621,213,9,2021-11-03
7742,221,8,2020-05-04
4362,255,5,2020-06-27
3287,722,3,2022-01-05
8972,48,3,2021-11-23
291,794,7,2022-02-17
7193,497,3,2020-09-18
5162,576,1,2022-04-18
750,611,10,2020-06-07
674,661,7,2020-08-02
2324,580,5,2021-08-01
7322,102,3,2021-10-17
6287,192,7,2022-03-05
5756,484,8,2020-07-20
4492,69,6,2020-05-05
5536,89,4,2022-08-31
5022,10,10,2022-02-25
7063,748,1,2020-02-24
512,827,9,2022-05-09
2155,757,1,2021-01-20
3379,816,9,2020-05-26
8591,437,7,2021-08-10
6931,174,5,2021-07-31
5225,606,8,2022-04-01
1514,347,9,2021-05-18
7700,809,5,2022-05-22
9180,715,8,2022-12-21
3315,612,2,2022-06-07
2430,139,3,2022-04-29
2397,968,7,2021-09-01
8130,427,6,2021-04-21
3187,621,2,2021-01-11
150,796,9,2022-05-29
4386,225,3,2022-12-13
7132,368,5,2020-05-22
6859,300,1,2020-08-24
2784,945,2,2022-07-28
2252,776,8,2021-09-21
3328,426,1,2021-07-19
1238,877,4,2021-03-16
8207,432,7,2021-07-02
2244,3,3,2022-02-24
298,922,9,2021-08-03
8281,549,2,2020-02-02
6021,13,4,2020-01-13
8182,769,10,2020-01-02
837,230,2,2020-08-10
1847,663,5,2021-02-04
3457,399,8,2022-11-24
8287,754,8,2022-12-12
7007,423,9,2020-11-21
7091,821,4,2022-10-10
9359,930,5,2020-07-31
9911,654,6,2020-10-16
6386,800,6,2020-06-28
6588,941,5,2022-01-30
535,387,6,2022-01-21
8732,805,4,2022-11-01
1316,498,10,2020-07-14
6237,998,1,2021-03-04
4651,6,2,2021-02-09
7196,13,4,2020-08-03
1759,458,9,2020-03-04
6872,925,10,2020-09-24
6146,244,4,2022-10-16
1545,599,2,2021-06-29
2243,433,7,2021-05-17
6614,13,4,2020-11-06
493,547,7,2022-09-10
1927,143,10,2020-05-27
4092,738,10,2022-02-18
7263,669,8,2022-02-07
8289,24,4,2020-08-12
9654,238,3,2022-09-09
8254,255,2,2021-01-25
341,755,10,2021-05-13
8759,900,5,2020-10-21
3630,374,5,2022-09-13
2308,20,9,2020-06-28
5474,477,10,2022-08-17
8891,568,3,2022-11-08
44,424,3,2022-12-08
9648,790,6,2021-01-12
1511,148,10,2021-07-01
3311,45,4,2021-09-12
9729,949,4,2020-06-09
8208,879,3,2021-03-02
5144,312,7,2021-08-25
4862,319,10,2022-05-15
7438,522,9,2021-07-08
2238,939,3,2020-02-19
9134,270,5,2022-09-17
2451,556,6,2021-05-30
2771,460,2,2020-12-25
9180,594,5,2021-09-04
9338,485,3,2020-02-22
2564,501,8,2021-10-16
7855,793,4,2022-04-14
844,835,6,2021-02-23
1019,264,5,2020-09-04
8446,509,5,2021-02-10
6802,209,1,2020-03-13
7520,105,9,2021-02-19
2939,905,4,2020-05-03
4069,756,5,2021-06-04
8258,4,1,2022-10-04
6230,551,4,2021-10-09
5924,866,6,2020-01-13
2593,714,10,2022-11-19
3998,941,10,2021-02-18
727,390,8,2020-12-18
8117,18,1,2022-10-15
655,270,3,2020-10-05
4656,955,10,2021-01-28
5033,786,2,2021-07-27
3944,621,10,2022-03-24
1818,550,3,2022-09-11
7805,845,7,2020-06-25
9080,197,2,2020-09-22
5199,392,6,2022-02-11
3926,489,2,2020-11-05
5278,402,10,2022-05-30
1812,891,2,2022-08-05
5130,407,8,2022-07-10
4443,516,4,2020-04-24
9636,586,10,2021-09-25
8619,414,9,2021-03-18
3355,270,7,2022-12-13
1567,973,3,2022-11-19
174,521,1,2020-03-07
9779,827,4,2021-02-04
9642,98,3,2020-01-09
7903,676,10,2020-02-16
8376,994,3,2022-07-31
7925,646,5,2020-09-03
1305,452,8,2021-05-26
1131,676,6,2020-09-24
6396,206,2,2021-09-20
2955,551,3,2020-12-29
8231,52,8,2022-06-24
6100,476,1,2022-05-02
3266,58,7,2020-11-03
816,132,7,2020-02-19
913,503,3,2022-09-25
8376,439,7,2022-04-23
