unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
3554937,HK637124,2004-09-20 08:00:00 UTC,007XX E 106TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,512,5,9,50,05,1183037,1834825,2004,2018-02-28 03:56:25 UTC,41.701957248,-87.605384563,"(41.701957248, -87.605384563)"
6821867,HR216748,2009-03-15 10:31:00 UTC,106XX S STATE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,512,5,9,49,05,1178133,1834506,2009,2018-02-28 03:56:25 UTC,41.701194213,-87.623351068,"(41.701194213, -87.623351068)"
6926825,HR331012,2009-05-18 09:00:00 UTC,106XX S PERRY AVE,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,false,false,512,5,34,49,05,1177483,1834467,2009,2016-02-04 06:33:39 UTC,41.701101871,-87.625732308,"(41.701101871, -87.625732308)"
9358456,HW502038,2013-10-21 07:00:00 UTC,003XX W 105TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,512,5,34,49,05,1175895,1835298,2013,2018-02-10 03:50:01 UTC,41.703417912,-87.631522197,"(41.703417912, -87.631522197)"
10517734,HZ259708,2016-05-11 04:17:00 UTC,103XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,DRUG STORE,false,false,512,5,9,49,05,1178964,1836624,2016,2018-02-10 03:50:01 UTC,41.706987456,-87.620244029,"(41.706987456, -87.620244029)"
8572764,HV247261,2012-04-04 08:00:00 UTC,0000X W 105TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,512,5,34,49,05,1177626,1835341,2012,2016-02-04 06:33:39 UTC,41.703497025,-87.625182379,"(41.703497025, -87.625182379)"
8459468,HV136878,2012-01-29 12:30:00 UTC,002XX W 104TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,512,5,34,49,05,1176436,1835975,2012,2018-02-10 03:50:01 UTC,41.705263581,-87.629520918,"(41.705263581, -87.629520918)"
11481919,JB482674,2018-10-19 10:00:00 UTC,105XX S FOREST AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,512,5,9,49,05,1180112,1835141,2018,2018-10-26 04:09:33 UTC,41.702891741,-87.616085326,"(41.702891741, -87.616085326)"
12789717,JF351461,2022-08-09 10:00:00 UTC,003XX W 106TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,512,5,34,49,05,1175918,1834635,2022,2023-01-03 03:46:28 UTC,41.70159803,-87.631457762,"(41.70159803, -87.631457762)"
7958949,HT191391,2011-03-05 07:30:00 UTC,003XX W 106TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,512,5,34,49,05,1175835,1834633,2011,2018-02-10 03:50:01 UTC,41.701594397,-87.63176174,"(41.701594397, -87.63176174)"
7854670,HS664695,2010-12-16 07:00:00 UTC,106XX S WENTWORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,512,5,34,49,05,1176837,1834231,2010,2016-02-04 06:33:39 UTC,41.700468794,-87.628104803,"(41.700468794, -87.628104803)"
8019010,HT250193,2011-04-14 07:00:00 UTC,105XX S EBERHART AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,512,5,9,49,05,1181445,1835158,2011,2018-02-10 03:50:01 UTC,41.702907823,-87.611203721,"(41.702907823, -87.611203721)"
2478255,HH812101,2002-12-01 04:35:53 UTC,106XX S PRAIRIE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,512,5,9,49,05,1179798,1834481,2002,2018-02-28 03:56:25 UTC,41.701087782,-87.617255204,"(41.701087782, -87.617255204)"
6295583,HP382961,2008-05-30 08:00:00 UTC,105XX S WENTWORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,512,5,34,49,05,1176820,1834871,2008,2018-02-28 03:56:25 UTC,41.702225428,-87.628147862,"(41.702225428, -87.628147862)"
6315433,HP403637,2008-06-19 03:00:00 UTC,105XX S FOREST AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,512,5,9,49,05,1180110,1835216,2008,2018-02-10 03:50:01 UTC,41.703097597,-87.616090362,"(41.703097597, -87.616090362)"
6982351,HR387628,2009-06-17 10:00:00 UTC,104XX S EBERHART AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,512,5,9,49,05,1181425,1835830,2009,2018-02-28 03:56:25 UTC,41.70475234,-87.611256323,"(41.70475234, -87.611256323)"
6827808,HR235927,2009-03-25 08:00:00 UTC,106XX S LA SALLE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,512,5,34,49,05,1177156,1834507,2009,2018-02-28 03:56:25 UTC,41.701219003,-87.626928463,"(41.701219003, -87.626928463)"
7095565,HR501507,2009-08-24 08:10:00 UTC,106XX S PRAIRIE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,512,5,9,49,05,1179799,1834440,2009,2018-02-28 03:56:25 UTC,41.700975249,-87.617252791,"(41.700975249, -87.617252791)"
4438945,HL734489,2005-11-11 04:00:00 UTC,105XX S STATE ST,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,512,5,9,49,05,1178117,1835039,2005,2018-02-28 03:56:25 UTC,41.702657202,-87.623393566,"(41.702657202, -87.623393566)"
5756363,HN562854,2007-09-01 02:50:00 UTC,103XX S WOODLAWN AVE,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,512,5,9,50,05,1186052,1836635,2007,2018-02-28 03:56:25 UTC,41.706853644,-87.594287773,"(41.706853644, -87.594287773)"
8400807,HT633357,2011-12-15 10:30:00 UTC,0000X W 104TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,512,5,34,49,05,1177852,1836011,2011,2018-02-10 03:50:01 UTC,41.705330496,-87.62433462,"(41.705330496, -87.62433462)"
1801946,G405932,2001-07-11 07:14:41 UTC,003XX W 104 ST,0620,BURGLARY,UNLAWFUL ENTRY,STREET,false,false,512,5,,,05,1175808,1835918,2001,2015-08-17 03:03:40 UTC,41.705121227,-87.631822277,"(41.705121227, -87.631822277)"
9271238,HW415833,2013-08-20 11:42:00 UTC,106XX S INDIANA AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,true,false,512,5,9,49,05,1179465,1834500,2013,2018-02-10 03:50:01 UTC,41.701147512,-87.61847395,"(41.701147512, -87.61847395)"
11611230,JC169928,2019-02-20 10:00:00 UTC,105XX S MICHIGAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,512,5,9,49,05,1178846,1835065,2019,2019-03-06 04:12:29 UTC,41.702712027,-87.620723383,"(41.702712027, -87.620723383)"
12624618,JF152180,2022-02-22 08:25:00 UTC,001XX E 104TH ST,0650,BURGLARY,HOME INVASION,RESIDENCE,false,true,512,5,9,49,05,1179084,1836046,2022,2023-01-03 03:46:28 UTC,41.705398618,-87.619822131,"(41.705398618, -87.619822131)"
1387558,G100285,2001-02-18 02:30:00 UTC,003XX W 106 ST,0810,THEFT,OVER $500,STREET,false,false,512,5,,,06,1175786,1834671,2001,2015-08-17 03:03:40 UTC,41.70169977,-87.631940029,"(41.70169977, -87.631940029)"
7201580,HR614354,2009-10-29 10:37:00 UTC,0000X E 107TH ST,0810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,true,false,512,5,9,49,06,1178365,1834030,2009,2018-02-28 03:56:25 UTC,41.699882751,-87.622515953,"(41.699882751, -87.622515953)"
5471534,HN294042,2007-04-06 06:00:00 UTC,106XX S CHAMPLAIN AVE,0810,THEFT,OVER $500,STREET,false,false,512,5,9,50,06,1182490,1834556,2007,2018-02-28 03:56:25 UTC,41.701231747,-87.607395799,"(41.701231747, -87.607395799)"
3512825,HK580071,2004-08-25 08:30:00 UTC,103XX S CALUMET AVE,0810,THEFT,OVER $500,STREET,false,false,512,5,9,49,06,1180403,1836582,2004,2018-02-10 03:50:01 UTC,41.706839382,-87.614975747,"(41.706839382, -87.614975747)"
2211260,HH470665,2002-06-27 12:01:00 UTC,010XX E 103RD ST,0810,THEFT,OVER $500,FACTORY/MANUFACTURING BUILDING,false,false,512,5,9,50,06,1184704,1836882,2002,2018-02-10 03:50:01 UTC,41.707563083,-87.599216358,"(41.707563083, -87.599216358)"
8810774,HV483766,2012-09-19 11:30:00 UTC,005XX E 104TH PL,0810,THEFT,OVER $500,STREET,false,false,512,5,9,49,06,1181988,1835795,2012,2018-02-10 03:50:01 UTC,41.704643323,-87.60919579,"(41.704643323, -87.60919579)"
7433532,HS235706,2010-04-01 12:00:00 UTC,003XX W 105TH ST,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,512,5,34,49,06,1175842,1835297,2010,2018-02-10 03:50:01 UTC,41.703416353,-87.6317163,"(41.703416353, -87.6317163)"
9232822,HW379036,2013-07-25 07:15:00 UTC,104XX S CORLISS AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,512,5,9,50,06,1183417,1836085,2013,2018-02-10 03:50:01 UTC,41.705406026,-87.603954053,"(41.705406026, -87.603954053)"
9385699,HW529140,2013-11-10 09:00:00 UTC,105XX S MICHIGAN AVE,0810,THEFT,OVER $500,STREET,false,false,512,5,9,49,06,1178848,1835093,2013,2018-02-10 03:50:01 UTC,41.702788818,-87.620715211,"(41.702788818, -87.620715211)"
1993345,HH195421,2002-02-19 03:30:00 UTC,010XX E 103 ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,512,5,,,06,,,2002,2016-02-04 06:33:39 UTC,,,
8078292,HT287996,2011-05-09 09:55:00 UTC,003XX E 104TH ST,0810,THEFT,OVER $500,STREET,false,false,512,5,9,49,06,1180540,1836087,2011,2018-02-10 03:50:01 UTC,41.705477899,-87.614489191,"(41.705477899, -87.614489191)"
7743522,HS550871,2010-10-06 11:20:00 UTC,104XX S MICHIGAN AVE,0810,THEFT,OVER $500,STREET,false,false,512,5,9,49,06,1178885,1835790,2010,2018-02-10 03:50:01 UTC,41.704700641,-87.620558604,"(41.704700641, -87.620558604)"
6857419,HR264148,2009-04-12 01:00:00 UTC,002XX W 105TH PL,0810,THEFT,OVER $500,STREET,false,false,512,5,34,49,06,1176490,1834981,2009,2018-02-28 03:56:25 UTC,41.702534692,-87.629352931,"(41.702534692, -87.629352931)"
6867859,HR268837,2009-04-14 05:00:00 UTC,002XX W 104TH ST,0810,THEFT,OVER $500,CONSTRUCTION SITE,false,false,512,5,34,49,06,1176490,1835977,2009,2018-02-28 03:56:25 UTC,41.705267858,-87.629323117,"(41.705267858, -87.629323117)"
6953115,HR357935,2009-05-01 07:30:00 UTC,103XX S MICHIGAN AVE,0810,THEFT,OVER $500,OTHER,false,false,512,5,9,49,06,1178964,1836624,2009,2018-02-28 03:56:25 UTC,41.706987456,-87.620244029,"(41.706987456, -87.620244029)"
9339172,HW483160,2013-10-04 07:00:00 UTC,003XX W 106TH ST,0810,THEFT,OVER $500,RESIDENCE,false,false,512,5,34,49,06,1175819,1834632,2013,2018-02-10 03:50:01 UTC,41.701592011,-87.631820357,"(41.701592011, -87.631820357)"
10675704,HZ427529,2016-09-08 10:00:00 UTC,104XX S FOREST AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,512,5,9,49,06,1180094,1835765,2016,2018-02-10 03:50:01 UTC,41.704604493,-87.616132208,"(41.704604493, -87.616132208)"
10837432,JA139661,2017-02-02 07:00:00 UTC,105XX S CALUMET AVE,0810,THEFT,OVER $500,RESIDENCE-GARAGE,false,false,512,5,9,49,06,1180446,1835096,2017,2017-02-14 03:49:42 UTC,41.702760615,-87.614863683,"(41.702760615, -87.614863683)"
5264242,HN133657,2007-01-20 12:15:00 UTC,002XX W 103RD ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,512,5,34,49,06,1176646,1836645,2007,2018-02-28 03:56:25 UTC,41.707097444,-87.628731849,"(41.707097444, -87.628731849)"
8054655,HT280569,2011-05-05 10:00:00 UTC,0000X E 103RD PL,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,512,5,9,49,06,1178259,1836356,2011,2018-02-10 03:50:01 UTC,41.706268019,-87.622833814,"(41.706268019, -87.622833814)"
4546060,HM128379,2006-01-17 03:00:00 UTC,106XX S LANGLEY AVE,0810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,false,false,512,5,9,50,06,1182798,1834529,2006,2018-02-28 03:56:25 UTC,41.701150526,-87.606268852,"(41.701150526, -87.606268852)"
8723817,HV400032,2012-07-25 04:45:00 UTC,004XX E 103RD ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,512,5,9,49,06,1180933,1836764,2012,2016-02-04 06:33:39 UTC,41.707326665,-87.613029338,"(41.707326665, -87.613029338)"
12459094,JE344930,2021-08-21 01:15:00 UTC,103XX S STATE ST,0810,THEFT,OVER $500,GAS STATION,false,true,512,5,34,49,06,1178071,1836598,2021,2021-08-28 04:51:55 UTC,41.706936355,-87.623514952,"(41.706936355, -87.623514952)"
1625007,G401686,2001-07-09 07:00:00 UTC,103XX S WENTWORTH AV,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,,,06,1176732,1836618,2001,2015-08-17 03:03:40 UTC,41.70702142,-87.628417729,"(41.70702142, -87.628417729)"
10162609,HY351182,2015-04-01 12:01:00 UTC,104XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,512,5,9,49,06,1178885,1835790,2015,2018-02-10 03:50:01 UTC,41.704700641,-87.620558604,"(41.704700641, -87.620558604)"
9870811,HX521066,2014-11-26 01:00:00 UTC,104XX S CORLISS AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,512,5,9,50,06,1183428,1835742,2014,2016-02-04 06:33:39 UTC,41.704464535,-87.603924411,"(41.704464535, -87.603924411)"
9898001,HX547884,2014-12-18 11:00:00 UTC,104XX S MARYLAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,9,50,06,1183751,1835944,2014,2018-02-10 03:50:01 UTC,41.705011335,-87.602735372,"(41.705011335, -87.602735372)"
5334823,HN191916,2007-02-23 09:00:00 UTC,001XX W 104TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,512,5,34,49,06,1177264,1835996,2007,2018-02-10 03:50:01 UTC,41.705302598,-87.626488255,"(41.705302598, -87.626488255)"
4691861,HM290018,2006-04-14 08:40:00 UTC,105XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,9,49,06,1178847,1835072,2006,2018-02-28 03:56:25 UTC,41.702731213,-87.620719509,"(41.702731213, -87.620719509)"
2217218,HH480203,2002-07-01 02:00:00 UTC,005XX E 107TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,9,49,06,1181558,1834117,2002,2018-02-10 03:50:01 UTC,41.70004858,-87.610821925,"(41.70004858, -87.610821925)"
12487461,JE379705,2021-09-17 06:00:00 UTC,005XX E 105TH PL,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,9,49,06,1181935,1835127,2021,2021-09-24 04:47:14 UTC,41.702811466,-87.609410429,"(41.702811466, -87.609410429)"
3030641,HJ737864,2003-11-02 11:30:00 UTC,104XX S MARYLAND AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,512,5,9,50,06,1183749,1835977,2003,2018-02-28 03:56:25 UTC,41.705101938,-87.60274167,"(41.705101938, -87.60274167)"
11073606,JA413892,2017-08-31 07:15:00 UTC,103XX S EBERHART AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,9,49,06,1181404,1836543,2017,2018-02-10 03:50:01 UTC,41.706709388,-87.611311331,"(41.706709388, -87.611311331)"
11217076,JB133470,2018-01-29 04:30:00 UTC,106XX S LAFAYETTE AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,512,5,34,49,06,1177808,1834476,2018,2018-05-04 03:51:04 UTC,41.701119235,-87.624542006,"(41.701119235, -87.624542006)"
10396148,HZ131894,2016-01-28 11:40:00 UTC,103XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,512,5,9,50,06,1182698,1836734,2016,2018-02-10 03:50:01 UTC,41.707203646,-87.606566877,"(41.707203646, -87.606566877)"
9184141,HW325558,2013-06-19 09:25:00 UTC,103XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,512,5,9,49,06,1178923,1836254,2013,2018-02-10 03:50:01 UTC,41.705973058,-87.620405387,"(41.705973058, -87.620405387)"
9250793,HW395915,2013-08-06 04:00:00 UTC,104XX S VERNON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,9,49,06,1181093,1835753,2013,2018-02-10 03:50:01 UTC,41.704548674,-87.612474412,"(41.704548674, -87.612474412)"
9393341,HW532537,2013-11-13 07:30:00 UTC,103XX S WENTWORTH AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,512,5,34,49,06,1176774,1836565,2013,2018-02-10 03:50:01 UTC,41.706875037,-87.628265515,"(41.706875037, -87.628265515)"
4837667,HM450433,2006-07-02 12:00:00 UTC,103XX S CORLISS AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,9,50,06,1183397,1836757,2006,2018-02-10 03:50:01 UTC,41.707250544,-87.604006449,"(41.707250544, -87.604006449)"
11774004,JC367794,2019-07-28 03:30:00 UTC,105XX S EDBROOKE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,9,49,06,1179136,1835186,2019,2019-08-04 04:06:55 UTC,41.703037478,-87.619657812,"(41.703037478, -87.619657812)"
2389099,HH698008,2002-10-07 09:30:00 UTC,104XX S EBERHART AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,9,49,06,1181424,1835850,2002,2018-02-28 03:56:25 UTC,41.704807245,-87.611259371,"(41.704807245, -87.611259371)"
2409456,HH724533,2002-10-19 08:00:00 UTC,105XX S MARYLAND AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,true,false,512,5,9,50,06,1183775,1835205,2002,2018-02-28 03:56:25 UTC,41.702982867,-87.602670447,"(41.702982867, -87.602670447)"
11168554,JA536913,2017-12-04 08:50:00 UTC,103XX S WENTWORTH AVE,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,512,5,34,49,06,1176774,1836565,2017,2018-02-10 03:50:01 UTC,41.706875037,-87.628265515,"(41.706875037, -87.628265515)"
10047064,HY236078,2015-04-25 10:45:00 UTC,004XX E 103RD ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,512,5,9,49,06,1180933,1836764,2015,2018-02-10 03:50:01 UTC,41.707326665,-87.613029338,"(41.707326665, -87.613029338)"
3408856,HK465677,2004-06-30 05:50:00 UTC,006XX E 107TH ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,512,5,9,50,06,1182598,1834146,2004,2018-02-28 03:56:25 UTC,41.700104155,-87.607013004,"(41.700104155, -87.607013004)"
5024761,HM628580,2006-09-28 03:00:00 UTC,104XX S FOREST AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,512,5,9,49,06,1180090,1835894,2006,2018-02-28 03:56:25 UTC,41.704958578,-87.616142922,"(41.704958578, -87.616142922)"
5110061,HM705897,2006-11-06 10:15:00 UTC,105XX S CORLISS AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,512,5,9,50,06,1183448,1835072,2006,2018-02-28 03:56:25 UTC,41.702625505,-87.603871957,"(41.702625505, -87.603871957)"
9296630,HW441450,2013-09-06 10:30:00 UTC,007XX E 104TH PL,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,9,50,06,1182984,1835823,2013,2018-02-10 03:50:01 UTC,41.704697118,-87.605547749,"(41.704697118, -87.605547749)"
9555638,HX207697,2014-04-02 05:40:00 UTC,105XX S FOREST AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,9,49,06,1180113,1835101,2014,2016-02-04 06:33:39 UTC,41.702781953,-87.616082884,"(41.702781953, -87.616082884)"
10843080,JA146359,2017-02-07 11:30:00 UTC,001XX W 106TH PL,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,34,49,06,1177047,1834329,2017,2017-02-14 03:55:11 UTC,41.700732999,-87.627332925,"(41.700732999, -87.627332925)"
10094966,HY283686,2015-05-31 05:00:00 UTC,007XX E 105TH ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,512,5,9,50,06,1182965,1835489,2015,2015-08-17 03:03:40 UTC,41.70378102,-87.605627658,"(41.70378102, -87.605627658)"
11465029,JB460185,2018-10-02 12:00:00 UTC,106XX S EBERHART AVE,0820,THEFT,$500 AND UNDER,STREET,false,true,512,5,9,49,06,1181461,1834614,2018,2018-10-09 04:03:49 UTC,41.701414647,-87.611161837,"(41.701414647, -87.611161837)"
12353289,JE215136,2021-04-30 11:00:00 UTC,0000X W 103RD PL,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,34,49,06,1177810,1836342,2021,2021-05-07 04:49:27 UTC,41.706239755,-87.624478442,"(41.706239755, -87.624478442)"
12010905,JD187901,2020-03-15 12:30:00 UTC,104XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,9,49,06,1179424,1835896,2020,2020-03-22 03:48:27 UTC,41.704979261,-87.618581652,"(41.704979261, -87.618581652)"
5195145,HM782145,2006-12-18 09:00:00 UTC,103XX S CALUMET AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,512,5,9,49,06,1180407,1836433,2006,2018-02-28 03:56:25 UTC,41.706430415,-87.614965651,"(41.706430415, -87.614965651)"
5213654,HM801918,2006-12-30 04:08:46 UTC,105XX S CORLISS AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,512,5,9,50,06,1183440,1835355,2006,2018-02-28 03:56:25 UTC,41.703402279,-87.603892473,"(41.703402279, -87.603892473)"
5358749,HN213208,2007-03-07 05:30:00 UTC,104XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,512,5,9,50,06,1182592,1836062,2007,2018-02-28 03:56:25 UTC,41.705362046,-87.606975803,"(41.705362046, -87.606975803)"
12744876,JF297765,2022-06-28 05:30:00 UTC,007XX E 103RD PL,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,512,5,9,50,06,1183028,1836491,2022,2023-01-03 03:46:28 UTC,41.706529174,-87.605365951,"(41.706529174, -87.605365951)"
2565791,HJ153127,2002-11-29 03:00:00 UTC,105XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,512,5,9,49,06,1179445,1835170,2002,2018-02-28 03:56:25 UTC,41.702986539,-87.61852682,"(41.702986539, -87.61852682)"
2586233,HJ177073,2003-02-01 11:00:00 UTC,002XX W 107TH ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,512,5,34,49,06,1176592,1833986,2003,2018-02-28 03:56:25 UTC,41.69980198,-87.629009232,"(41.69980198, -87.629009232)"
9460048,HX113186,2014-01-11 07:00:00 UTC,007XX E 105TH PL,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,512,5,9,50,06,1183051,1835158,2014,2018-02-10 03:50:01 UTC,41.702870718,-87.605322992,"(41.702870718, -87.605322992)"
9697268,HX347370,2014-07-15 09:00:00 UTC,106XX S EBERHART AVE,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",false,false,512,5,9,49,06,1181465,1834445,2014,2018-02-10 03:50:01 UTC,41.700950796,-87.61115238,"(41.700950796, -87.61115238)"
10778679,HZ544857,2016-12-08 05:45:00 UTC,001XX W 103RD ST,0820,THEFT,$500 AND UNDER,CONVENIENCE STORE,false,false,512,5,34,49,06,1176948,1836652,2016,2018-02-10 03:50:01 UTC,41.707109866,-87.627625722,"(41.707109866, -87.627625722)"
10902551,JA213601,2017-04-04 11:35:00 UTC,106XX S RHODES AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,9,49,06,1181795,1834569,2017,2018-02-10 03:50:01 UTC,41.701283469,-87.609940233,"(41.701283469, -87.609940233)"
1361444,G059366,2001-01-29 10:54:18 UTC,008XX E 103 ST,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",false,false,512,5,,,06,1183623,1836809,2001,2015-08-17 03:03:40 UTC,41.707387983,-87.60317723,"(41.707387983, -87.60317723)"
1476886,G213182,2001-04-14 09:00:00 UTC,106XX S STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,,,06,1178170,1834602,2001,2015-08-17 03:03:40 UTC,41.701456813,-87.623212689,"(41.701456813, -87.623212689)"
12226528,JD437574,2020-11-21 01:30:00 UTC,104XX S WABASH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,512,5,9,49,06,1178419,1835778,2020,2020-12-17 03:44:58 UTC,41.704678283,-87.622265383,"(41.704678283, -87.622265383)"
12231992,JD443964,2020-11-27 06:00:00 UTC,007XX E 103RD ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,512,5,9,50,06,1183028,1836831,2020,2020-12-17 03:44:58 UTC,41.707462178,-87.605355425,"(41.707462178, -87.605355425)"
7972431,HT204274,2010-09-13 08:00:00 UTC,106XX S DR MARTIN LUTHER KING JR DR,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,512,5,9,49,06,1180794,1834555,2010,2018-02-10 03:50:01 UTC,41.701268065,-87.613605959,"(41.701268065, -87.613605959)"
3213443,HK229489,2003-10-21 12:00:00 UTC,106XX S LAFAYETTE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,512,5,34,49,06,1177814,1834261,2003,2018-02-28 03:56:25 UTC,41.700529109,-87.624526515,"(41.700529109, -87.624526515)"
9158603,HW303887,2013-06-04 09:00:00 UTC,105XX S INDIANA AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,512,5,9,49,06,1179444,1835189,2013,2018-02-10 03:50:01 UTC,41.703038701,-87.618529904,"(41.703038701, -87.618529904)"
6313346,HP402481,2003-08-21 12:01:00 UTC,105XX S WENTWORTH AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,512,5,34,49,06,,,2003,2015-08-17 03:03:40 UTC,,,
8003473,HT235182,2011-03-25 12:00:00 UTC,105XX S STATE ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,512,5,34,49,06,1178115,1835115,2011,2018-02-10 03:50:01 UTC,41.702865802,-87.623398595,"(41.702865802, -87.623398595)"
1695393,G487495,2001-08-11 12:10:00 UTC,103XX S WOODLAWN AV,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,COLLEGE/UNIVERSITY GROUNDS,false,false,512,5,,,06,1186035,1836888,2001,2015-08-17 03:03:40 UTC,41.707548307,-87.594342076,"(41.707548307, -87.594342076)"
3587475,HK680071,2004-10-10 10:00:00 UTC,106XX S STATE ST,0850,THEFT,ATTEMPT THEFT,STREET,false,false,512,5,34,49,06,1178142,1834211,2004,2018-02-10 03:50:01 UTC,41.700384488,-87.623327019,"(41.700384488, -87.623327019)"
